,frame,l_upper_arm_sag,l_upper_arm_frontal,r_upper_arm_sag,r_upper_arm_frontal,l_lower_arm,r_lower_arm,l_wrist,r_wrist,l_knee,r_knee,neck,trunk_angle,upper_arm_score,lower_arm_score,wrist_score,neck_score,trunk_score,leg_score,a_score,b_score,c_score
25,25,10.585520662951765,22.30418880241287,19.89260377104797,1.1624428660931077,103.30027770599216,118.3742234620943,5.624279771539818,15.566212756967417,28.60467388695031,15.754585589695495,-7.573217909053213,9.121431951226302,1,2,2,2,2,1,3,2,3
26,26,10.819754001109445,12.871362070127162,22.535273373067838,2.6089626848392102,99.46530518037979,118.54013157866127,3.0251433638066487,23.165938632222804,27.66311586660632,15.008657799166173,-7.257298478209492,8.594302031735282,2,2,2,2,2,1,3,3,3
27,27,12.712264275900877,13.605900640846311,23.66222693788369,3.1248897886515907,102.53126629830243,120.50368854609196,1.173712109906944,23.566247936412196,26.74098047762277,14.051450544785723,-5.16243789447465,7.851303420554484,2,2,2,2,2,1,3,3,3
28,28,10.026142235413696,7.522680048982508,22.836368068760994,6.41173357924184,99.29304109338142,120.92247672863363,-3.357567012680761,31.678015552377104,27.28036365660222,12.248977628864878,-2.351774802760005,6.365908943181795,2,2,2,2,2,1,3,3,3
29,29,6.892143000759077,14.510220109906738,20.76021643763503,5.633280023949887,91.86615181905884,117.52329361016164,-4.838271758956324,30.8437871300537,27.912015707854863,12.280076601880324,-1.9127766699014614,6.079973087480052,2,2,2,2,2,1,3,3,3
30,30,7.290123671183369,14.034383868067815,18.61873982019076,5.147933777462608,89.65113980739231,115.3504182322821,-6.158155705075899,33.76606473641863,27.850833088360588,12.491564818847365,-2.667375082377717,5.6295607383918895,1,2,2,2,2,1,3,2,3
31,31,6.808569916058917,11.101538899520131,17.732981657662634,5.698338820486935,90.35541821340531,115.06844092708546,-5.751410441542589,33.19702254045532,27.489092875177022,9.870690474040828,-2.1418204774291354,4.925954146384894,1,2,2,2,1,1,1,2,1
32,32,6.200237200160332,15.505480456673537,18.980762918722682,5.730711678814019,91.30264208631272,115.54695548039516,-3.8370250288564876,36.4474791070144,27.421105266315635,9.184419818650895,-1.443960659923377,4.1296249253059365,1,2,2,2,1,1,1,2,1
33,33,5.866029781565075,18.8230283268204,19.48255831895449,4.833888564833546,91.71762378978832,114.36782279261995,-1.8496879662736205,37.68291269538602,26.251872202249814,8.25549904660005,-1.4255952023687541,3.817723188271935,1,2,2,2,1,1,1,2,1
34,34,6.9921198287166035,24.357898179078383,19.325137647404578,3.103195895921179,99.07636101295753,113.5544065132544,5.304099958246383,33.372554848720085,25.930296514056778,8.641854948738825,-1.4731449055084767,3.446031983076889,1,2,2,2,1,1,1,2,1
35,35,5.968048113629164,25.51323915995583,20.1094185277878,4.320706592547129,97.31827662384369,113.61227624831514,1.603346128716396,31.553436331860752,24.878435913944628,8.243623577605575,-1.018758821028328,3.5768777490763726,2,2,2,2,1,1,1,3,1
36,36,5.996593161622513,26.46258320322707,19.509130297288692,4.179969181163072,96.3219166770061,111.5359176837879,2.8369936510683544,28.613789659115866,24.60641728676947,8.328149789991699,-1.1669554549552998,3.519520253267178,1,2,2,2,1,1,1,2,1
37,37,5.658498098043034,28.69613135269163,18.658160653530686,2.9854292045269064,92.38090334677486,110.82239948408844,2.7187886582218255,25.756152942604956,24.62154598164068,8.542491753677723,-1.1318699671218582,4.175410201743929,1,2,2,2,1,1,1,2,1
38,38,4.482401301621641,30.792293703901358,20.998866088586446,2.5050759728014187,95.22922931622188,111.15889394494832,3.5660544787967865,25.968835218305657,24.242072952688176,8.72958099782835,-0.6903693013966716,6.1720073020597495,2,2,2,2,2,1,3,3,3
39,39,5.509275535909463,33.1690831846391,20.634995999677237,1.269794951149772,103.0918650127652,110.53428746246789,7.08902452780535,24.795310659294245,23.71774113501192,10.263211830519651,-0.822827049862866,6.220411679149176,2,2,2,2,2,1,3,3,3
40,40,5.754187119485419,36.081378784578725,19.955328847110984,1.148212641854101,101.27259230737754,108.9456507553829,8.429467002790517,26.506348881167952,23.462840312090975,10.242289995162054,0.4442180977238479,5.648499353997487,1,2,2,1,2,1,2,2,2
41,41,6.976920204568914,37.08463065311247,20.918142145384273,1.9923420964667244,106.09907872649299,109.88291114538002,8.153075661028453,31.37740197983061,22.432279906365437,10.389257017463223,0.5184531960569672,5.324284100236921,2,2,2,1,2,1,2,3,2
42,42,7.1591556802125265,34.885726468510256,21.789022635497275,1.7167882019502945,104.65097144594522,111.42730298743324,12.302695056660127,31.318101789112916,22.874782189390345,9.421893132288318,0.9118270119588345,4.37446777413444,2,2,2,1,1,1,1,3,1
43,43,7.1687017639445685,33.038412681621836,20.470285647353816,0.9269285229686041,97.88977889491792,110.95329781829845,6.774485847445504,30.224772603141446,22.940688372165823,9.140766056959734,1.4806526531983337,4.917360876223008,2,2,2,1,1,1,1,3,1
44,44,7.027496635934857,30.10021168713302,20.57694366659039,1.2604096520431503,92.12720874903144,111.94114092683621,2.6382690173590504,29.822259490224496,24.665642635637823,9.343519711172547,1.6255588483098933,4.999067007346447,2,2,2,1,1,1,1,3,1
45,45,7.80299747894038,23.654015343363536,18.336230591300865,4.489342750020885,84.00172953989095,112.16163754970118,3.658166359352407,27.56740768694894,24.906270189180333,9.286002158482034,1.7396218477014571,5.0100978593965495,1,2,2,1,2,1,2,2,2
46,46,7.266295437887078,16.76518250328157,17.94192227871306,4.425886057271148,86.09059477897392,111.83631554063523,2.585043559097045,28.057678067059783,24.227662303081303,9.239873937391252,1.4194349828692623,4.927143207841392,1,2,2,1,1,1,1,2,1
47,47,7.444683668997394,18.444889548453542,17.282083037216097,3.8901314845485127,86.76088625303711,110.74055620040473,6.384920623875757,29.2490382367138,24.255395677724522,9.410871959818593,0.3453335183213113,4.8848692731485635,1,2,2,1,1,1,1,2,1
48,48,6.831798645392089,14.334903668366001,15.660083440162799,3.954122096613009,89.84294060862261,111.99679519504899,4.541023901894619,31.256898384841378,24.555274067435505,9.840079152734887,0.8825669706017294,5.0446003029931905,1,2,2,1,2,1,2,2,2
49,49,7.8555610057350655,11.579280772613325,8.488167710271581,3.095711542326576,86.32427279767523,107.52101811594544,6.539880554371763,29.202900565062322,25.247744583277893,9.162737713353863,0.7249559507502426,5.1452566089850755,1,2,2,1,2,1,2,2,2
50,50,6.819459786316726,15.068422925371232,11.075193274670704,2.3944869886714844,88.37772278706403,110.96002928476048,13.66360044574202,27.588423191547065,25.126444275129245,8.781189610288038,0.2930639677620519,5.57013737239165,1,2,2,1,2,1,2,2,2
51,51,8.272057716916189,4.129374027865481,10.232857101488406,6.762674233243775,91.13552018097249,115.22743314894917,16.292135473608255,30.046576124359092,27.888561257601452,7.7460160956365485,0.09387861687166321,5.118512931700658,1,2,2,1,2,1,2,2,2
52,52,8.971765405681138,2.890510733144992,13.964979641756342,7.711627962171816,86.37168443811134,118.98427110356148,11.3420182170901,34.66167015489103,27.501545872938976,8.105994399809816,0.06768571711103277,5.487607669589882,1,2,2,1,2,1,2,2,2
53,53,8.592401425545113,1.3965974085893975,13.51513614769848,7.652847133019261,85.67159528850152,119.2731658066662,11.162465668618353,33.60434394009994,27.579185441314365,8.12076424058057,1.427741603136937,5.4971572138268145,1,2,2,1,2,1,2,2,2
54,54,7.991832609090423,16.175554621843,16.30042754213114,9.841442581124115,92.93610132586485,120.9424824639826,4.988623687429197,44.68878193463793,26.79135087773747,8.320477162502442,4.283045204338066,5.798177872503099,1,2,2,1,2,1,2,2,2
55,55,4.972581060691319,18.75914083940621,17.506274354454604,11.715984963758618,96.70368392367587,119.37040025298509,6.807053861862471,63.055304789920655,22.48731299489168,8.554476938054705,4.317397061653693,10.065376994974057,1,2,2,1,2,1,2,2,2
56,56,5.7152410439472305,0.7689312447999497,15.949595618457781,13.00589172860167,94.75585128230703,118.88490732629015,16.276810070645013,56.81325292226697,22.945342721110364,7.462510775614476,7.310852610882776,9.946606523189763,1,2,2,1,2,1,2,2,2
57,57,11.210050298386976,14.056292968805105,9.307787239038186,2.693866558036295,119.03962285021764,103.31855200090469,22.112837213979844,19.987870000536304,19.400814731740724,6.787897348919159,3.1477506909701276,14.247665268979084,1,2,2,1,2,1,2,2,2
58,58,24.116802508445154,23.6096980790146,9.689505722411283,2.2592661593303327,105.83871754456365,95.00478341009452,12.352034656441674,31.74605617010664,16.85270950771465,9.448237786461704,2.50532195249761,18.76481975104028,3,2,1,1,2,1,2,4,3
59,59,26.406020913030666,22.46549131826408,9.390244743649896,3.9173087428925557,112.64741151358304,95.47635618945971,14.934297822231002,36.26150213410034,18.78309362872679,8.23640030566051,3.992572058065903,19.614310482768712,3,2,1,1,2,1,2,4,3
60,60,27.10082108104727,24.668912173901926,9.656215815338683,1.821784220948334,105.67053691856769,94.8023054115553,11.263683794912339,37.62966624081224,19.521819395612596,8.100216843495133,5.927644472485326,20.017926204952055,3,2,1,1,3,1,2,4,3
61,61,29.49383332370131,21.25228405472413,8.421420383015615,2.6945890775276076,104.60656287119097,102.17060956248261,10.906017958241563,37.136462638545225,19.388267029178422,7.715314345771134,8.05040827293901,19.828928894760814,3,2,1,1,2,1,2,4,3
62,62,27.187555541833195,22.153352529541987,10.742606800765307,4.357072833797193,103.52640874829856,113.8143643461677,9.846105164700418,45.277870194680446,16.66220558476283,6.591948394013031,7.4307224755837495,25.959766334328407,3,2,1,1,3,1,2,4,3
63,63,27.63842073522939,20.447705343209496,6.940886824163711,9.49374662535208,104.66900903340067,121.11561254207301,4.121255504982088,44.8402997133952,18.871731796832478,7.638184848675451,5.376292971036293,26.423212500810294,3,2,1,1,3,1,2,4,3
64,64,21.585855119284126,17.358296754759994,9.270946231250583,16.39405288694241,107.07614355721329,127.3575886754447,4.5313842885927045,29.687033935164806,20.526031203901,8.926012437899459,5.517477391409727,30.938232235038257,1,2,2,1,3,1,2,2,2
65,65,16.768004531907167,6.807856518395526,8.808082833825503,19.617928973607103,113.5652683559635,132.6208161727354,-0.31159842230812274,19.313093661329475,19.658783659482026,10.142039056816714,7.007788749032187,32.26523170841039,1,2,2,1,3,1,2,2,2
66,66,11.178348439297418,12.683853733543286,9.825497849934605,19.40780728458744,119.67482902199546,137.014366964262,5.078047221855996,21.169800617662702,19.814294573060806,10.676943781413826,10.00766834949549,32.9433499751984,1,2,2,1,3,1,2,2,2
67,67,12.300717895201126,12.448634301039673,13.125643335652372,20.35046467519914,112.2309047755288,143.02544760750934,-0.4809841243245785,17.12730949042907,20.34859744496555,12.154713090535495,10.36899138200394,34.86527485270595,2,2,2,1,3,1,2,3,2
68,68,8.529780462043044,33.224796540107874,13.536014505880587,21.062161040425398,115.91027623605035,152.13127754494263,11.090566422491747,26.158821171224304,23.82113148745637,12.41382964843632,7.148088839837527,34.560145870613454,2,2,2,1,3,1,2,3,2
69,69,12.60374854855366,29.2386674764509,13.173838274004504,21.093772478592207,112.24067546234966,154.88579561103344,8.088851077587009,24.26683106024356,25.97721158458313,15.309430355175806,4.370754697084877,32.60350031782385,2,2,2,1,3,1,2,3,2
70,70,16.507095188280772,36.00354098269666,11.227491782254289,20.596091227983216,117.85335906357504,157.66117449468632,7.948781090830352,17.472350081619396,17.679797193709305,12.438854817599037,3.942785415570384,32.84291353594984,2,2,2,1,3,1,2,3,2
71,71,24.815103933765158,26.088623442237505,10.599842468933662,18.49842206368091,119.96351344090691,159.07894148740763,1.6614679872332374,21.747790641809388,18.147019363537453,11.561358017936271,4.300553609842339,32.900596176252584,3,2,1,1,3,1,2,4,3
72,72,16.33922977612135,7.760250980584944,13.143330132481719,16.980087763754398,125.92363700379921,162.41348546500794,-4.643764131122197,22.97595059915554,19.866162764954254,10.638902742461681,3.4100423191700315,32.996819698395115,1,2,2,1,3,1,2,2,2
73,73,16.104394914706834,7.63908040636156,13.850966235563819,17.63924658225707,120.09627709801364,163.74321681608174,0.9159406123318377,23.955463478157327,21.762118568630825,10.131782661506179,4.253283846093268,32.302768918102466,1,2,2,1,3,1,2,2,2
74,74,7.23376275123859,10.046367848389949,17.13800420098497,16.492852768758606,124.75833665440048,166.46028838727563,-1.3496300415066003,18.29355470599495,22.756484232615605,10.613761744197234,6.809801148718918,32.99109894409482,1,2,2,1,3,1,2,2,2
75,75,1.6072504281869244,13.709613189323177,20.606882140929653,16.039016358118328,124.93382942489339,168.19995617532618,-2.5566138825546716,13.677866242013039,20.128966663980293,10.179561943401268,6.942976199858791,33.61463712449911,2,2,1,1,3,1,2,2,2
76,76,29.669811945690558,12.835516937528162,31.884357890841514,21.16675955498741,140.60922945925404,170.48117352779963,-3.502643633676797,11.996268230556325,19.51270625921839,10.742027243079036,5.147231473049487,39.46474253685069,3,2,1,1,3,1,2,4,3
77,77,13.874376550389007,10.84611031592638,34.679040500158315,21.009602848232298,119.1317846387256,171.72092969149446,69.20347635312764,14.529731268202397,17.303966836425104,10.57889079851438,4.628079818830699,40.43810920937979,3,2,1,1,3,1,2,4,3
78,78,7.427791424631079,8.384387951982381,29.56567211827707,22.325338538429243,147.16442066436215,166.31534451505263,11.12667053177637,24.052784048501934,16.964863085315358,8.471372436372434,3.371884882228656,40.33985954232258,3,2,2,1,3,1,2,5,4
79,79,5.894279471799692,21.090449766877597,28.82672358216678,24.52090866051422,148.05363924921656,160.97629874739948,38.55195530123359,27.22236864918051,16.412353336321132,7.990238573571361,4.906447574513308,41.1193614835194,3,2,2,1,3,1,2,5,4
80,80,3.9976645869269434,40.790776733375715,30.073130834291046,30.101496152728185,139.20743293760762,155.4250798575109,34.71070782633606,25.047683479085975,14.37659141985813,6.8002896232142405,5.65977268008848,45.84042716354739,3,2,2,1,3,1,2,5,4
81,81,7.567449361595602,49.527269798582495,28.82309956457162,34.04216647231305,134.81715799716238,151.39689021302755,28.431674453401627,21.012308969611496,11.743242973192054,7.085922855885286,4.3032670953472945,49.255538270535965,3,2,2,1,3,1,2,5,4
82,82,14.826230485829512,50.56861534986131,38.96382444551797,34.32544838010944,137.8171560690269,154.51715620213534,10.189701616855785,24.56440273858601,16.04523065432437,11.20123719373197,-2.0448405332331134,50.92925535258575,3,2,2,2,3,1,4,5,5
83,83,5.315455968793083,65.22632790387827,24.05095121760467,33.171423349975726,119.05493223779771,143.82321242111155,25.658923274395164,26.22797651536993,19.054646628757695,11.560304625540056,-1.7456506674827779,49.54803747757398,3,2,2,2,3,1,4,5,5
84,84,8.40037947836903,71.85381724294838,22.316665423673598,36.798045787167986,118.21387083897685,144.63393798386326,58.19013812876513,27.725608536778253,18.84437344425848,4.696811835005519,-10.850492872318199,57.31171870589874,3,2,2,2,3,1,4,5,5
85,85,21.82615438909877,73.40860414710085,39.146630677101044,38.09924885975381,122.3135209674097,148.77074726997273,55.66471224580698,25.487409251752183,22.020716476648857,4.730802495745905,-9.207292603028947,60.870057019822504,3,2,2,2,4,1,5,5,6
86,86,18.530727326803078,75.37070672373136,41.458569812471204,39.58040515202853,112.52304579510101,143.299568684942,57.67753458679151,20.79128876475815,32.198017855065416,7.389977468518367,-12.449162351446148,65.18907857467374,3,2,2,2,4,2,6,5,8
87,87,2.9911493168874617,75.89872442450891,44.131229264475486,42.55518997278537,109.96709103032194,141.60145217274828,53.305581277022995,21.619655335614624,34.36662112707094,7.737252801981299,-8.610770839854084,67.05992520098476,3,2,2,2,4,2,6,5,8
88,88,4.723028829909381,75.12423766190805,47.3559089425226,43.563424783661944,105.34499183247601,137.80785924686745,53.49290993302185,22.434916142357906,33.2433498047931,17.077789888566485,-11.50396190898023,69.69399700570077,4,2,2,2,4,2,6,6,8
89,89,14.035500058990657,73.41742395233523,66.68992646390289,51.05345875714872,106.14846888159316,146.25014333563038,41.57321836532947,17.201008976164815,28.180170199153338,22.22504145783455,-14.861054798507055,71.64189087987866,4,2,2,2,4,1,5,6,7
90,90,18.165104914034877,75.95913065612123,66.35801448429687,48.62670840877614,90.4359459855295,144.4630574415393,26.78066024328345,28.98551533609725,50.14459931082354,36.122287542209676,-13.671765616749298,73.37148289704837,4,2,2,2,4,2,6,6,8
91,91,30.492647757600633,79.33800203697221,70.52315981094247,53.25226976777387,83.81868415210629,140.5274653998916,14.722361077954616,29.745372845775165,54.720176326824884,40.85367415543584,-15.091783856502573,76.34628323801266,4,2,2,2,4,2,6,6,8
92,92,8.256512760356037,77.71821006683885,71.3002480924193,43.73223629779749,76.63579833726465,139.07571323826215,19.414807775458883,30.8414908263903,65.60034291355869,34.5725257341505,-23.926572295639488,79.40976358386821,4,2,2,2,4,3,7,6,9
93,93,15.333482583261905,77.732817119145,67.45742624471495,54.40406788214977,79.22050054628329,144.93773816656744,22.525820463074524,20.00717479787494,75.64818370824698,28.58231393687501,-19.92536903750775,80.371090692695,4,2,2,2,4,3,7,6,9
94,94,32.06665437225591,79.14653378659156,65.72679362380484,45.13880907880238,77.48130991371085,135.86779088207743,25.95067144802718,19.728733625899395,77.41865285163678,28.558413451926896,-24.425961464232472,81.50662936262816,4,2,2,2,4,3,7,6,9
95,95,24.244741881204078,77.00541199963854,67.45222876752976,31.46452245719073,75.68935551127406,118.43393289413335,21.801058702267284,12.544683105323571,79.2257343714359,30.64956812478195,-29.878274453763822,81.0453886796833,4,2,1,2,4,3,7,5,9
96,96,58.42070127434507,81.93558013366138,73.09743501503314,53.51590509256698,81.03908858524663,133.27054308847934,23.29396356303181,23.896039836501018,80.65722900837096,31.737627173228674,-23.73713929158731,81.53599971395519,4,2,2,2,4,3,7,6,9
97,97,57.9137690803136,84.54401058125802,72.06014856190635,46.506280329245165,78.85997417614719,135.23434110294318,24.803666707700444,21.35971306514466,81.03233418876081,30.41044706281437,-25.37913676046719,80.7676258658553,4,2,2,2,4,3,7,6,9
98,98,50.678676374796325,84.22501894603703,73.50110927824606,51.56325004242221,78.50680625946337,138.85667181547632,23.817976256132596,26.723859090806656,81.10094048021917,24.188802953666936,-25.449291879510298,81.1971040368535,4,2,2,2,4,3,7,6,9
99,99,51.466076715814864,85.88343758914358,76.93572603880817,54.336011755409615,83.93566590987533,139.31883483864982,26.79795742342543,23.15693813935195,82.65130837240662,25.545845042879932,-29.997569543833777,83.35060685708385,4,2,2,2,4,3,7,6,9
100,100,57.45605175121646,87.52883902626489,83.1080241416935,59.67619354741583,90.39662711958903,141.73216593679578,29.57346266045127,17.57894069631803,78.96026002613131,21.99617881086587,-31.69488766454151,84.12362186070662,4,2,2,2,4,3,7,6,9
101,101,62.35180237484281,86.96244404987911,82.67845740940872,59.29904981068958,94.97744531994721,140.41038923186377,25.37606627362547,16.62962611066112,70.7191169210162,23.472235247880946,-32.720213193551814,84.44696094210259,4,2,2,2,4,3,7,6,9
102,102,88.60619608016562,90.32100014398395,83.49781599413913,59.59093460679345,101.31577195736926,139.6718619781567,26.254683327543177,16.72919580615482,71.17339386842546,23.03315275596009,-32.72619962012317,84.60232402131021,4,2,2,2,4,3,7,6,9
103,103,77.94767344639831,87.23224188379409,85.00749008887537,59.55037359656934,108.31205614135223,143.82756770725697,25.90321022329948,21.07373671443031,68.96350160282972,26.991356313162186,-34.31365469753558,84.3548553684351,4,2,2,2,4,3,7,6,9
104,104,72.94111796305708,84.57355566753827,86.79599308469459,62.36103109133458,112.89029368889632,144.64212970239154,21.041781838347077,20.160115747319736,68.18340255842116,28.6675302652188,-33.09411046605223,84.3220208417761,4,2,2,2,4,3,7,6,9
105,105,73.01024896095676,83.82543610392628,89.63050246788937,65.5547391778748,115.14128701954712,146.46669777721127,23.713414849939824,20.093334770396552,64.37029259617903,28.26404001684253,-36.06937860351397,84.18435530754275,4,2,2,2,4,3,7,6,9
106,106,67.7827443489901,84.01204386729162,91.72415589020859,68.40791018321143,111.24446953514604,147.17792032075187,15.374808151439652,18.732444400274915,64.79541968178258,32.75233260610378,-32.80787799006845,84.50373239921336,5,2,2,2,4,3,7,8,10
107,107,71.22294114876202,81.67156735284011,93.68569411848308,69.31865293619727,127.33681394101895,145.63121551414395,16.649411167973284,22.805487771461685,61.28942459117992,32.75247561744163,-35.029274803088185,84.99547689002085,5,2,2,2,4,3,7,8,10
108,108,62.53772701582159,79.82534121345037,83.717112802706,63.449239307842035,121.18175732470512,133.11325385930584,17.251786158223922,32.441664124814196,63.00662646162101,31.18329023098505,-31.87709718070036,85.04910810395742,4,2,2,2,4,3,7,6,9
109,109,52.73441437135772,78.17006735058868,88.77491961131433,65.65999743679897,122.59332035701742,139.75582157826935,23.15591730231668,31.832087499965695,66.65321520598278,29.906798904178913,-30.85334068246351,85.57612195359576,4,2,2,2,4,3,7,6,9
110,110,66.77964964645909,81.28365246265889,94.12151000182737,69.0692948875817,132.2357851177973,138.97437964103923,23.14018132184009,22.88247364723054,78.15658033509375,30.78431830670712,-31.55326844466927,86.9045801326731,5,2,2,2,4,3,7,8,10
111,111,55.942349584740846,79.07307017103177,96.49023562337969,70.30361712331317,128.45825594525556,141.20125449728047,37.248737383470285,25.116647817248406,77.5049992988999,33.50431590032932,-31.59526085596275,86.99184728228734,5,2,2,2,4,3,7,8,10
112,112,54.93283651738418,79.24000103411346,96.02093665357596,70.40774252108717,125.52299586031702,143.41137582296994,44.40203937300761,21.948304742406293,72.65738341390707,29.56320177014851,-30.87383921878896,86.81730030530414,5,2,2,2,4,3,7,8,10
