,frame_id,frame_of_max_peak,frame_c_score,peak_risk_level,nose_frame_x,nose_frame_y,nose_frame_z_norm,nose_visibility,l_shoulder_frame_x,l_shoulder_frame_y,l_shoulder_frame_z_norm,l_shoulder_visibility,l_elbow_frame_x,l_elbow_frame_y,l_elbow_frame_z_norm,l_elbow_visibility,l_wrist_frame_x,l_wrist_frame_y,l_wrist_frame_z_norm,l_wrist_visibility,r_shoulder_frame_x,r_shoulder_frame_y,r_shoulder_frame_z_norm,r_shoulder_visibility,r_elbow_frame_x,r_elbow_frame_y,r_elbow_frame_z_norm,r_elbow_visibility,r_wrist_frame_x,r_wrist_frame_y,r_wrist_frame_z_norm,r_wrist_visibility,l_hip_frame_x,l_hip_frame_y,l_hip_frame_z_norm,l_hip_visibility,l_knee_frame_x,l_knee_frame_y,l_knee_frame_z_norm,l_knee_visibility,l_ankle_frame_x,l_ankle_frame_y,l_ankle_frame_z_norm,l_ankle_visibility,r_hip_frame_x,r_hip_frame_y,r_hip_frame_z_norm,r_hip_visibility,r_knee_frame_x,r_knee_frame_y,r_knee_frame_z_norm,r_knee_visibility,r_ankle_frame_x,r_ankle_frame_y,r_ankle_frame_z_norm,r_ankle_visibility,c_score,b_score,a_score,leg_score,trunk_score,neck_score,wrist_score,lower_arm_score,upper_arm_score,trunk_angle,neck,r_knee,l_knee,r_wrist,l_wrist,r_lower_arm,l_lower_arm,r_upper_arm_frontal,r_upper_arm_sag,l_upper_arm_frontal,l_upper_arm_sag,frame
11,32,31,8,High Risk,645,253,-0.42244625091552734,1.0,542,256,-0.32197943329811096,1.0,458,340,-0.3110906481742859,1.0,531,431,-0.31321483850479126,0.99,659,241,-0.18023620545864105,1.0,744,259,-0.13533666729927063,0.96,745,337,-0.22123746573925018,0.98,560,408,-0.06471771746873856,1.0,637,461,-0.36323630809783936,1.0,656,629,-0.30153778195381165,1.0,620,388,0.0646454319357872,1.0,736,410,-0.17581391334533691,0.99,725,601,-0.11025087535381317,0.98,8,5,6,3,3,2,1,2,4,35.45826580402347,25.312983960997798,83.66410372391258,75.09513181383203,11.040103931420731,4.097068716679644,118.58252196085635,111.76858623534503,61.87884407729109,56.29247762132871,54.82560275996142,24.289529014767567,32
12,33,31,5,High Risk,655,259,-0.4436177611351013,1.0,544,271,-0.3033822774887085,1.0,462,342,-0.2363743782043457,1.0,531,440,-0.1994052231311798,0.99,667,245,-0.18407538533210754,1.0,751,254,-0.1141146793961525,0.96,746,336,-0.12485621124505997,0.97,558,405,-0.05897592380642891,1.0,634,461,-0.36235350370407104,1.0,655,629,-0.31507450342178345,1.0,619,381,0.05894162133336067,1.0,735,410,-0.2018013894557953,0.98,721,601,-0.12402486801147461,0.97,5,4,5,3,3,1,1,2,3,37.888173362957964,19.80541213679672,84.5494927841044,68.2251908317644,3.552988402180489,8.281196768092371,114.3825907350857,111.4668278003209,61.5066202742693,40.52905439582647,47.0961251467349,7.085245789375207,33
13,34,31,6,High Risk,666,264,-0.4567737579345703,1.0,552,284,-0.3044939935207367,1.0,467,349,-0.23946607112884521,1.0,531,450,-0.22341005504131317,0.99,680,246,-0.18915781378746033,1.0,757,251,-0.09235312044620514,0.96,748,335,-0.10232533514499664,0.97,558,405,-0.05552952364087105,1.0,630,466,-0.3613652288913727,1.0,651,626,-0.28851503133773804,0.99,620,378,0.055552832782268524,1.0,735,409,-0.2234228104352951,0.98,717,598,-0.12353541702032089,0.97,6,5,5,3,3,1,2,2,3,38.37931810461986,18.162425323383644,86.99411306668021,65.82806119098886,16.014549575379448,11.200022184352292,112.74181518445631,113.42735030355016,55.56976069451522,23.873092720620505,45.831791632724816,5.263788400734546,34
14,35,31,4,High Risk,675,272,-0.5048884153366089,1.0,561,288,-0.33653417229652405,1.0,472,362,-0.24033263325691223,1.0,531,457,-0.2514224648475647,0.98,687,249,-0.20676711201667786,1.0,758,250,-0.04273306578397751,0.96,749,334,-0.00729421665892005,0.96,558,410,-0.05500908941030502,1.0,624,468,-0.38282597064971924,1.0,650,622,-0.27933046221733093,0.99,620,379,0.05508607625961304,1.0,735,409,-0.2356739342212677,0.98,715,595,-0.12031738460063934,0.97,4,3,5,3,3,1,2,2,2,39.771877735125564,19.37064372036353,90.49795330152843,66.35078672290165,17.950129662808592,12.608289272241649,111.03269570049231,116.98395821557347,51.700170605498705,15.316553911687759,44.321474096732594,3.6048846632132165,35
15,36,31,5,High Risk,681,283,-0.5817601084709167,1.0,566,293,-0.4156787395477295,1.0,478,375,-0.377491295337677,1.0,532,467,-0.4014660716056824,0.98,695,250,-0.2450663149356842,1.0,760,253,-0.03835981711745262,0.95,748,334,0.027784347534179688,0.95,559,418,-0.06076708436012268,1.0,629,480,-0.4292663037776947,0.99,649,620,-0.2594580054283142,0.99,622,384,0.061073947697877884,1.0,736,412,-0.22073180973529816,0.98,711,591,-0.03790305554866791,0.97,5,4,5,3,3,1,1,2,3,42.23732726363654,18.34955928637855,99.17606512338816,72.95048993814235,13.76711474769425,21.418299412840298,109.79074508010815,117.69381308757855,51.84249460337946,24.87472512462469,46.32556724900047,6.670035965578012,36
16,37,31,8,High Risk,691,294,-0.4882827401161194,1.0,572,301,-0.36265993118286133,1.0,488,385,-0.3417017161846161,1.0,533,473,-0.3721550703048706,0.98,697,258,-0.20041890442371368,1.0,756,255,0.007589296903461218,0.94,742,336,0.08681640774011612,0.93,560,424,-0.06528935581445694,1.0,635,479,-0.4069848656654358,0.99,647,618,-0.2729661464691162,0.99,623,395,0.06560927629470825,1.0,738,415,-0.17614907026290894,0.98,709,591,-0.029068011790513992,0.97,8,5,6,3,3,2,2,2,3,40.945511840943695,20.74817494719227,99.5858711347316,74.90433685524336,17.987797207390486,17.94720556458779,117.79380845635282,118.09466101867167,49.871555280586584,28.9003467864734,50.06617061081177,9.466608109146412,37
17,38,31,7,High Risk,699,306,-0.46774664521217346,1.0,578,313,-0.3473755419254303,1.0,487,396,-0.3332834541797638,1.0,536,478,-0.35925060510635376,0.98,701,271,-0.17152941226959229,1.0,752,265,0.048517487943172455,0.93,737,343,0.13190707564353943,0.92,560,436,-0.07029033452272415,1.0,649,461,-0.42897430062294006,0.99,645,618,-0.33604830503463745,0.99,623,409,0.07057532668113708,1.0,742,421,-0.14863452315330505,0.98,706,592,-0.03279164433479309,0.97,7,4,6,3,3,2,1,2,3,40.219317347149214,21.941262973400953,102.46666315439627,85.24128800260186,12.167531913904867,14.203189413014258,119.81420607264796,118.1705899152214,47.98146806538495,32.74486696386207,49.96420775865788,10.685684452646582,38
18,39,31,7,High Risk,707,316,-0.47854265570640564,1.0,584,317,-0.3583168089389801,1.0,486,397,-0.3299608528614044,1.0,537,482,-0.35570424795150757,0.98,709,281,-0.1645934134721756,1.0,739,292,0.09338385611772537,0.92,734,347,0.20422354340553284,0.91,563,448,-0.07288224995136261,1.0,657,456,-0.4497578740119934,1.0,643,618,-0.3567558526992798,0.99,628,419,0.07315279543399811,1.0,745,429,-0.15517613291740417,0.98,702,601,-0.07743586599826813,0.97,7,4,6,3,3,2,1,2,3,39.48603653756763,24.06251209908612,110.26313650516595,90.23016538954454,8.681737758050076,12.406919707381547,129.32706741463127,112.42059455315251,43.85594781223299,38.83197894173188,51.673918828657065,5.617177840498757,39
19,40,31,7,High Risk,717,328,-0.45079222321510315,1.0,590,329,-0.3487136960029602,1.0,494,405,-0.30241429805755615,1.0,539,487,-0.2797449827194214,0.98,716,295,-0.15905369818210602,1.0,728,335,0.09130728989839554,0.88,730,356,0.2108161896467209,0.87,565,454,-0.07262583076953888,1.0,658,462,-0.4450136125087738,0.99,643,620,-0.3342898488044739,0.99,633,423,0.07289295643568039,1.0,751,436,-0.16861945390701294,0.98,702,603,-0.07864014059305191,0.97,7,4,6,3,3,2,1,2,3,38.78759433191832,28.840941715327546,111.32535555367686,91.0098110154215,1.985576976497157,16.55771792990339,147.8231007514671,120.1533445500851,33.56473398199928,34.742475805851875,43.09709426682133,1.9187505975626573,40
20,27,37,7,High Risk,615,222,-0.34621089696884155,1.0,516,249,-0.2663840055465698,1.0,453,344,-0.29685062170028687,1.0,530,418,-0.3535709083080292,1.0,631,243,-0.10897623002529144,1.0,708,283,-0.07591398060321808,0.94,747,341,-0.16216537356376648,0.97,563,410,-0.057860635221004486,1.0,630,456,-0.3717702031135559,1.0,644,631,-0.33693554997444153,0.99,624,394,0.05780964344739914,1.0,742,414,-0.18468859791755676,0.98,740,598,-0.1327315866947174,0.97,7,4,6,3,3,2,1,2,3,25.392888612453145,25.669393775031054,81.48447076374666,69.81667136966753,8.072924453771094,2.034459842831552,136.55686789533746,120.54021892277632,45.24815356873998,34.4949358430462,44.49252643548643,32.13177122782999,27
21,28,37,7,High Risk,619,228,-0.3688369691371918,1.0,521,249,-0.2867562472820282,1.0,453,344,-0.3174418807029724,1.0,530,425,-0.37303489446640015,1.0,634,241,-0.12533995509147644,1.0,714,275,-0.0979762002825737,0.95,745,341,-0.18781451880931854,0.97,563,410,-0.061803679913282394,1.0,631,457,-0.3678985834121704,1.0,649,631,-0.3265215754508972,1.0,623,391,0.06172648072242737,1.0,741,413,-0.17007704079151154,0.98,740,599,-0.11461681127548218,0.97,7,4,6,3,3,2,1,2,3,27.67990356030467,25.955401176722972,81.47735534462328,72.00186741968065,9.185111630575278,1.8131775413226592,136.76771423085532,118.09184906707853,48.89312542355169,40.018987531194256,47.77898792187768,35.070909197083665,28
22,29,37,7,High Risk,623,233,-0.3925832211971283,1.0,526,249,-0.298869788646698,1.0,453,342,-0.32019373774528503,1.0,530,427,-0.367256224155426,1.0,638,241,-0.1392650604248047,1.0,720,269,-0.11367638409137726,0.95,745,340,-0.20693008601665497,0.97,563,410,-0.06479424983263016,1.0,633,457,-0.37455129623413086,1.0,652,631,-0.32488173246383667,1.0,622,391,0.06470321118831635,1.0,741,410,-0.16498799622058868,0.98,739,600,-0.11408437788486481,0.97,7,4,6,3,3,2,1,2,3,28.83004080124923,25.740317282516813,81.26343862345436,74.17998051558251,10.240291453514743,0.9551640035900277,132.84834010802643,114.18932883985003,52.284766478566624,44.95928109256472,50.584796914929385,32.70458073282899,29
23,30,37,8,High Risk,627,240,-0.4228619933128357,1.0,531,249,-0.3322853744029999,1.0,454,340,-0.35125309228897095,1.0,530,424,-0.3932405412197113,1.0,645,241,-0.18022659420967102,1.0,727,264,-0.16445593535900116,0.96,745,339,-0.26319944858551025,0.98,563,410,-0.06587980687618256,1.0,637,459,-0.36902230978012085,1.0,657,630,-0.2928180992603302,1.0,622,390,0.06579465419054031,1.0,739,410,-0.16402128338813782,0.98,735,600,-0.10213841497898102,0.97,8,5,6,3,3,2,1,2,4,32.04897163337741,27.088006321954282,82.15203338452226,76.69314070084347,7.712934488138387,1.6813150486215704,128.12956946820765,113.33298657624,57.091125473610695,51.28575526783752,51.67957078681822,32.61153980389434,30
24,31,37,8,High Risk,635,248,-0.4174130856990814,1.0,537,250,-0.3237667679786682,1.0,455,339,-0.338767409324646,1.0,531,427,-0.37398767471313477,1.0,651,240,-0.1813068985939026,1.0,737,263,-0.17571808397769928,0.96,745,337,-0.27806800603866577,0.98,561,410,-0.06513407081365585,1.0,637,460,-0.366310715675354,1.0,656,629,-0.29203683137893677,1.0,620,391,0.0650562271475792,1.0,737,410,-0.1621866375207901,0.99,730,601,-0.0916721522808075,0.98,8,5,6,3,3,2,1,2,4,33.152475114025954,28.465445522351374,83.40470517361761,76.90571701918802,8.338286892873015,4.287363048246192,123.74708274879481,115.70971793756766,60.35167168943491,58.55215908835349,52.91604863995844,31.691379648125686,31
25,32,37,8,High Risk,645,253,-0.42244625091552734,1.0,542,256,-0.32197943329811096,1.0,458,340,-0.3110906481742859,1.0,531,431,-0.31321483850479126,0.99,659,241,-0.18023620545864105,1.0,744,259,-0.13533666729927063,0.96,745,337,-0.22123746573925018,0.98,560,408,-0.06471771746873856,1.0,637,461,-0.36323630809783936,1.0,656,629,-0.30153778195381165,1.0,620,388,0.0646454319357872,1.0,736,410,-0.17581391334533691,0.99,725,601,-0.11025087535381317,0.98,8,5,6,3,3,2,1,2,4,35.45826580402347,25.312983960997798,83.66410372391258,75.09513181383203,11.040103931420731,4.097068716679644,118.58252196085635,111.76858623534503,61.87884407729109,56.29247762132871,54.82560275996142,24.289529014767567,32
26,33,37,5,High Risk,655,259,-0.4436177611351013,1.0,544,271,-0.3033822774887085,1.0,462,342,-0.2363743782043457,1.0,531,440,-0.1994052231311798,0.99,667,245,-0.18407538533210754,1.0,751,254,-0.1141146793961525,0.96,746,336,-0.12485621124505997,0.97,558,405,-0.05897592380642891,1.0,634,461,-0.36235350370407104,1.0,655,629,-0.31507450342178345,1.0,619,381,0.05894162133336067,1.0,735,410,-0.2018013894557953,0.98,721,601,-0.12402486801147461,0.97,5,4,5,3,3,1,1,2,3,37.888173362957964,19.80541213679672,84.5494927841044,68.2251908317644,3.552988402180489,8.281196768092371,114.3825907350857,111.4668278003209,61.5066202742693,40.52905439582647,47.0961251467349,7.085245789375207,33
27,34,37,6,High Risk,666,264,-0.4567737579345703,1.0,552,284,-0.3044939935207367,1.0,467,349,-0.23946607112884521,1.0,531,450,-0.22341005504131317,0.99,680,246,-0.18915781378746033,1.0,757,251,-0.09235312044620514,0.96,748,335,-0.10232533514499664,0.97,558,405,-0.05552952364087105,1.0,630,466,-0.3613652288913727,1.0,651,626,-0.28851503133773804,0.99,620,378,0.055552832782268524,1.0,735,409,-0.2234228104352951,0.98,717,598,-0.12353541702032089,0.97,6,5,5,3,3,1,2,2,3,38.37931810461986,18.162425323383644,86.99411306668021,65.82806119098886,16.014549575379448,11.200022184352292,112.74181518445631,113.42735030355016,55.56976069451522,23.873092720620505,45.831791632724816,5.263788400734546,34
28,35,37,4,High Risk,675,272,-0.5048884153366089,1.0,561,288,-0.33653417229652405,1.0,472,362,-0.24033263325691223,1.0,531,457,-0.2514224648475647,0.98,687,249,-0.20676711201667786,1.0,758,250,-0.04273306578397751,0.96,749,334,-0.00729421665892005,0.96,558,410,-0.05500908941030502,1.0,624,468,-0.38282597064971924,1.0,650,622,-0.27933046221733093,0.99,620,379,0.05508607625961304,1.0,735,409,-0.2356739342212677,0.98,715,595,-0.12031738460063934,0.97,4,3,5,3,3,1,2,2,2,39.771877735125564,19.37064372036353,90.49795330152843,66.35078672290165,17.950129662808592,12.608289272241649,111.03269570049231,116.98395821557347,51.700170605498705,15.316553911687759,44.321474096732594,3.6048846632132165,35
29,36,37,5,High Risk,681,283,-0.5817601084709167,1.0,566,293,-0.4156787395477295,1.0,478,375,-0.377491295337677,1.0,532,467,-0.4014660716056824,0.98,695,250,-0.2450663149356842,1.0,760,253,-0.03835981711745262,0.95,748,334,0.027784347534179688,0.95,559,418,-0.06076708436012268,1.0,629,480,-0.4292663037776947,0.99,649,620,-0.2594580054283142,0.99,622,384,0.061073947697877884,1.0,736,412,-0.22073180973529816,0.98,711,591,-0.03790305554866791,0.97,5,4,5,3,3,1,1,2,3,42.23732726363654,18.34955928637855,99.17606512338816,72.95048993814235,13.76711474769425,21.418299412840298,109.79074508010815,117.69381308757855,51.84249460337946,24.87472512462469,46.32556724900047,6.670035965578012,36
30,37,37,8,High Risk,691,294,-0.4882827401161194,1.0,572,301,-0.36265993118286133,1.0,488,385,-0.3417017161846161,1.0,533,473,-0.3721550703048706,0.98,697,258,-0.20041890442371368,1.0,756,255,0.007589296903461218,0.94,742,336,0.08681640774011612,0.93,560,424,-0.06528935581445694,1.0,635,479,-0.4069848656654358,0.99,647,618,-0.2729661464691162,0.99,623,395,0.06560927629470825,1.0,738,415,-0.17614907026290894,0.98,709,591,-0.029068011790513992,0.97,8,5,6,3,3,2,2,2,3,40.945511840943695,20.74817494719227,99.5858711347316,74.90433685524336,17.987797207390486,17.94720556458779,117.79380845635282,118.09466101867167,49.871555280586584,28.9003467864734,50.06617061081177,9.466608109146412,37
31,38,37,7,High Risk,699,306,-0.46774664521217346,1.0,578,313,-0.3473755419254303,1.0,487,396,-0.3332834541797638,1.0,536,478,-0.35925060510635376,0.98,701,271,-0.17152941226959229,1.0,752,265,0.048517487943172455,0.93,737,343,0.13190707564353943,0.92,560,436,-0.07029033452272415,1.0,649,461,-0.42897430062294006,0.99,645,618,-0.33604830503463745,0.99,623,409,0.07057532668113708,1.0,742,421,-0.14863452315330505,0.98,706,592,-0.03279164433479309,0.97,7,4,6,3,3,2,1,2,3,40.219317347149214,21.941262973400953,102.46666315439627,85.24128800260186,12.167531913904867,14.203189413014258,119.81420607264796,118.1705899152214,47.98146806538495,32.74486696386207,49.96420775865788,10.685684452646582,38
32,39,37,7,High Risk,707,316,-0.47854265570640564,1.0,584,317,-0.3583168089389801,1.0,486,397,-0.3299608528614044,1.0,537,482,-0.35570424795150757,0.98,709,281,-0.1645934134721756,1.0,739,292,0.09338385611772537,0.92,734,347,0.20422354340553284,0.91,563,448,-0.07288224995136261,1.0,657,456,-0.4497578740119934,1.0,643,618,-0.3567558526992798,0.99,628,419,0.07315279543399811,1.0,745,429,-0.15517613291740417,0.98,702,601,-0.07743586599826813,0.97,7,4,6,3,3,2,1,2,3,39.48603653756763,24.06251209908612,110.26313650516595,90.23016538954454,8.681737758050076,12.406919707381547,129.32706741463127,112.42059455315251,43.85594781223299,38.83197894173188,51.673918828657065,5.617177840498757,39
33,40,37,7,High Risk,717,328,-0.45079222321510315,1.0,590,329,-0.3487136960029602,1.0,494,405,-0.30241429805755615,1.0,539,487,-0.2797449827194214,0.98,716,295,-0.15905369818210602,1.0,728,335,0.09130728989839554,0.88,730,356,0.2108161896467209,0.87,565,454,-0.07262583076953888,1.0,658,462,-0.4450136125087738,0.99,643,620,-0.3342898488044739,0.99,633,423,0.07289295643568039,1.0,751,436,-0.16861945390701294,0.98,702,603,-0.07864014059305191,0.97,7,4,6,3,3,2,1,2,3,38.78759433191832,28.840941715327546,111.32535555367686,91.0098110154215,1.985576976497157,16.55771792990339,147.8231007514671,120.1533445500851,33.56473398199928,34.742475805851875,43.09709426682133,1.9187505975626573,40
